날짜(YYYY-MM-DD),상품 중분류 이름,등급이름,총가격(원),단위총물량(kg),산지코드,산지이름,직팜산지코드,직팜산지이름
2025-02-28,양파,특,2714000.0,1710.0,561302,전북 전주시 덕진구 송천동2가,1106,전라북도 전주시
2019-07-08,양파,특,112500.0,960.0,561090,전북 전주시 덕진구 서노송동,1106,전라북도 전주시
2018-11-22,양파,특,127500.0,150.0,520000,전라남도 나주시,1089,전라남도 나주시
2021-12-24,양파,보통,525900.0,1080.0,320000,충청남도 논산시,1022,충청남도 논산시
2022-12-03,양파,특,620000.0,310.0,630000,경상남도 창원시 마산회원구,1124,경상남도 창원시
2023-12-28,양파,특,876000.0,1170.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2019-04-23,양파,상,1152600.0,1695.0,990000,제주도 ,1180,제주도 
2019-12-24,양파,하,313500.0,855.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2018-07-18,양파,상,270000.0,1000.0,745000,경상북도 문경시,1156,경상북도 문경시
2020-06-25,양파,상,2046000.0,3720.0,536000,전라남도 해남군,1098,전라남도 해남군
2023-12-20,양파,보통,13770000.0,15300.0,678000,경상남도 합천군,1140,경상남도 합천군
2019-02-22,양파,하,826000.0,1050.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2022-02-15,양파,상,99000.0,135.0,390160,충북 제천시 강제동,1047,충청북도 제천시
2025-05-01,양파,특,5392500.0,5625.0,990000,제주도 ,1180,제주도 
2020-08-13,양파,상,23440.0,20.0,902000,부산광역시 ,1120,부산광역시
2022-12-13,양파,특,160000.0,120.0,565863,전북 완주군 고산면 성재리,1107,전라북도 완주군
2023-03-06,양파,상,10365000.0,5625.0,534000,전라남도 무안군,1097,전라남도 무안군
2018-04-16,양파,하,157000.0,225.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2018-05-23,양파,특,228800.0,520.0,536880,전남 해남군 화원면,1098,전라남도 해남군
2018-06-07,양파,상,550000.0,1000.0,718800,경북 칠곡군 왜관읍,1151,경상북도 칠곡군
2018-02-05,양파,특,6160000.0,8400.0,534000,전라남도 무안군,1097,전라남도 무안군
2022-07-11,양파,특,864000.0,640.0,513807,전남 영광군 영광읍 무령리,1084,전라남도 영광군
2020-01-29,양파,상,6107200.0,6940.0,706820,대구 수성구 범어2동147∼188,1146,대구광역시
2023-06-08,양파,하,1989000.0,2040.0,534000,전라남도 무안군,1097,전라남도 무안군
2018-07-04,양파,특,3048000.0,4800.0,525000,전라남도 함평군,1090,전라남도 함평군
2022-05-26,양파,보통,800000.0,2000.0,637830,경남 함안군 법수면,1128,경상남도 함안군
2025-03-04,양파,상,105760.0,32.0,500010,광주 북구 임동,1083,광주광역시
2024-03-18,양파,특,3876000.0,3060.0,678000,경상남도 합천군,1140,경상남도 합천군
2022-08-03,양파,하,2853600.0,2952.0,579000,전라북도 부안군,1114,전라북도 부안군
2024-05-30,양파,하,430500.0,615.0,730600,경북 구미시 구미우체국사서함,1153,경상북도 구미시
2023-12-27,양파,상,290000.0,565.5,730000,경상북도 구미시,1153,경상북도 구미시
2022-07-15,양파,상,186900.0,240.0,760880,경북 안동시 일직면,1160,경상북도 안동시
2020-07-27,양파,특,124300.0,220.0,641111,경남 창원시 가음동,1124,경상남도 창원시
2024-07-18,양파,특,690000.0,450.0,745850,경북 문경시 영순면,1156,경상북도 문경시
2024-10-10,양파,특,24000.0,36.0,901000,서울특별시 ,1000,서울특별시
2019-10-11,양파,특,2108000.0,6800.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2022-04-05,양파,특,6675000.0,15750.0,714000,경상북도 청도군,1148,경상북도 청도군
2023-04-01,양파,보통,55000.0,209.0,534860,전남 무안군 운남면,1097,전라남도 무안군
2019-09-16,양파,특,7070.0,12.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2019-05-09,양파,특,1320000.0,1742.4,717000,경상북도 고령군,1150,경상북도 고령군
2019-02-11,양파,특,1400000.0,1400.0,525800,전남 함평군 함평읍,1090,전라남도 함평군
2024-07-20,양파,특,4012000.0,6120.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-06-10,양파,특,3456000.0,3240.0,676000,경상남도 함양군,1139,경상남도 함양군
2024-11-09,양파,상,11932500.0,9000.0,676823,경남 함양군 안의면 금천리,1139,경상남도 함양군
2024-05-08,양파,보통,2728200.0,3451.5,635000,경상남도 창녕군,1126,경상남도 창녕군
2018-05-12,양파,상,770400.0,2760.0,534804,전남 무안군 무안읍 성동리,1097,전라남도 무안군
2024-11-22,양파,상,33000.0,36.0,561302,전북 전주시 덕진구 송천동2가,1106,전라북도 전주시
2020-07-11,양파,특,2856000.0,3360.0,456000,경기도 안성시,1067,경기도 안성시
2018-11-19,양파,상,70000.0,140.0,980000,경상북도 ,1179,경상북도 
2022-09-15,양파,특,1612500.0,1125.0,534000,전라남도 무안군,1097,전라남도 무안군
2025-01-20,양파,특,16125000.0,11250.0,534850,전남 무안군 망운면,1097,전라남도 무안군
2021-10-13,양파,특,738000.0,900.0,742600,경북 상주시 상주우체국사서함,1155,경상북도 상주시
2018-09-18,양파,특,1448000.0,1600.0,902000,부산광역시 ,1120,부산광역시
2022-08-15,양파,상,106400.0,140.0,769000,경상북도 의성군,1165,경상북도 의성군
2020-04-02,양파,특,2805000.0,3060.0,525000,전라남도 함평군,1090,전라남도 함평군
2021-04-19,양파,상,740900.0,1836.0,656040,경남 거제시 마전동,1132,경상남도 거제시
2020-11-03,양파,특,136800.0,228.0,535000,전라남도 신안군,1096,전라남도 신안군
2019-12-31,양파,보통,189000.0,360.0,570000,전라북도 익산시,1111,전라북도 익산시
2021-03-30,양파,하,125000.0,362.5,579856,전북 부안군 변산면 중산리,1114,전라북도 부안군
2018-04-09,양파,특,28280.0,28.0,200140,강원 춘천시 사농동,1001,강원도 춘천시
2018-06-22,양파,하,187000.0,1020.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-03-30,양파,하,9044000.0,4080.0,678000,경상남도 합천군,1140,경상남도 합천군
2023-05-30,양파,보통,52000.0,80.0,637000,경상남도 함안군,1128,경상남도 함안군
2021-01-16,양파,하,2648200.0,2220.0,525000,전라남도 함평군,1090,전라남도 함평군
2018-02-27,양파,특,2172600.0,2040.0,535000,전라남도 신안군,1096,전라남도 신안군
2024-09-04,양파,특,42151500.0,40725.0,800000,중국,1170,수입산
2018-07-31,양파,특,235000.0,375.0,356000,충청남도 서산시,1035,충청남도 서산시
2023-05-10,양파,상,1260000.0,1080.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2024-07-15,양파,특,3780000.0,3150.0,745000,경상북도 문경시,1156,경상북도 문경시
2021-05-05,양파,상,189800.0,260.0,730040,경북 구미시 형곡동,1153,경상북도 구미시
2020-08-20,양파,특,3395000.0,3150.0,745600,경북 문경시 문경우체국사서함,1156,경상북도 문경시
2023-05-15,양파,상,3150000.0,3000.0,678700,경남 합천군 합천읍 합천리 합천군청 ,1140,경상남도 합천군
2024-02-20,양파,하,1309000.0,2040.0,534000,전라남도 무안군,1097,전라남도 무안군
2021-08-25,양파,특,1627400.0,2060.0,760000,경상북도 안동시,1160,경상북도 안동시
2022-06-27,양파,보통,1950000.0,1950.0,750000,경상북도 영주시,1157,경상북도 영주시
2022-07-06,양파,특,18500.0,15.0,356000,충청남도 서산시,1035,충청남도 서산시
2021-09-08,양파,보통,240000.0,200.0,901000,서울특별시 ,1000,서울특별시
2021-03-16,양파,특,1248000.0,480.0,769700,경북 의성군 의성읍  의성군청 ,1165,경상북도 의성군
2020-12-22,양파,특,14875000.0,12690.0,770000,경상북도 영천시,1166,경상북도 영천시
2023-10-11,양파,특,637000.0,735.0,600010,부산 중구 중앙동,1120,부산광역시
2020-02-05,양파,특,810000.0,900.0,565907,전북 완주군 봉동읍 장기리,1107,전라북도 완주군
2024-05-08,양파,특,3128000.0,2040.0,548000,전라남도 고흥군,1104,전라남도 고흥군
2023-07-25,양파,특,3741000.0,1935.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-02-21,양파,특,560000.0,2800.0,930000,충청남도 ,1174,충청남도 
2025-04-29,양파,상,748000.0,880.0,950000,전라남도 ,1176,전라남도 
2021-09-01,양파,하,2055000.0,2250.0,534000,전라남도 무안군,1097,전라남도 무안군
2022-05-19,양파,보통,344500.0,1060.0,635831,경남 창녕군 이방면 거남리,1126,경상남도 창녕군
2021-04-07,양파,특,41474700.0,35760.0,800000,중국,1170,수입산
2018-06-27,양파,특,35000.0,50.0,570600,전북 익산시 익산우체국사서함,1111,전라북도 익산시
2020-06-27,양파,보통,137600.0,320.0,516800,전남 곡성군 곡성읍,1086,전라남도 곡성군
2019-04-13,양파,상,5211400.0,5400.0,990000,제주도 ,1180,제주도 
2020-10-12,양파,특,7490000.0,6300.0,534841,전남 무안군 현경면 가입리,1097,전라남도 무안군
2018-10-03,양파,하,4111800.0,10020.0,565000,전라북도 완주군,1107,전라북도 완주군
2018-12-19,양파,보통,2015000.0,3100.0,676000,경상남도 함양군,1139,경상남도 함양군
2019-06-04,양파,하,94000.0,400.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-08-26,양파,상,923000.0,1384.5,769000,경상북도 의성군,1165,경상북도 의성군
2025-05-26,양파,특,1860000.0,1320.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2020-06-06,양파,특,877600.0,1560.0,627834,경남 밀양시 산내면 송백리,1123,경상남도 밀양시
2019-12-19,양파,특,49000.0,70.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2024-07-31,양파,특,82500.0,220.0,585840,전북 고창군 고수면,1115,전라북도 고창군
2021-06-04,양파,특,5168000.0,12160.0,529000,전라남도 장흥군,1094,전라남도 장흥군
2020-04-22,양파,보통,333200.0,300.0,410340,경기 고양시 일산동구 산황동,1050,경기도 고양시
2021-03-17,양파,특,2402000.0,1160.0,520820,전남 나주시 금천면,1089,전라남도 나주시
2023-10-13,양파,특,660000.0,825.0,534850,전남 무안군 망운면,1097,전라남도 무안군
2025-04-02,양파,특,12000.0,4.0,570600,전북 익산시 익산우체국사서함,1111,전라북도 익산시
2019-07-03,양파,상,715000.0,2200.0,570130,전북 익산시 목천동,1111,전라북도 익산시
2018-05-26,양파,특,2031000.0,4020.0,630850,경남 마산시 내서읍,1125,경상남도 마산시
2018-12-14,양파,특,522000.0,720.0,534000,전라남도 무안군,1097,전라남도 무안군
2019-03-01,양파,상,35000.0,280.0,702825,대구 북구 매천동1∼594,1146,대구광역시
2024-04-19,양파,보통,2340000.0,2700.0,548000,전라남도 고흥군,1104,전라남도 고흥군
2021-07-09,양파,상,252000.0,594.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2022-12-08,양파,특,2800000.0,3000.0,800000,수입산,1170,수입산
2020-06-10,양파,특,1303400.0,1960.0,757800,경북 예천군 예천읍,1159,경상북도 예천군
2021-06-10,양파,특,106600.0,330.0,690822,제주 제주시 용담2동1668∼1999,1142,제주특별자치도 제주시
2023-06-16,양파,특,4000.0,15.0,565800,전북 완주군 삼례읍,1107,전라북도 완주군
2019-07-13,양파,상,31710.0,30.0,500010,광주 북구 임동,1083,광주광역시
2018-04-18,양파,보통,693000.0,990.0,695842,제주 북제주군 한경면 판포리,1143,제주특별자치도 북제주군
2019-08-12,양파,특,529800.0,2920.0,561302,전북 전주시 덕진구 송천동2가,1106,전라북도 전주시
2022-06-29,양파,상,494500.0,460.0,566000,전라북도 임실군,1108,전라북도 임실군
2023-05-16,양파,보통,250800.0,264.0,525000,전라남도 함평군,1090,전라남도 함평군
2021-05-26,양파,상,591600.0,1020.0,548860,전남 고흥군 대서면,1104,전라남도 고흥군
2021-07-19,양파,보통,1632000.0,2880.0,314840,충남 공주시 이인면,1021,충청남도 공주시
2021-06-02,양파,특,956400.0,1480.0,548000,전라남도 고흥군,1104,전라남도 고흥군
2019-04-15,양파,특,1800000.0,2000.0,990000,제주도 ,1180,제주도 
2022-08-24,양파,특,9508000.0,8160.0,950000,전라남도 ,1176,전라남도 
2025-01-13,양파,특,7358400.0,6480.0,579806,전북 부안군 부안읍 서외4리,1114,전라북도 부안군
2018-12-21,양파,특,250000.0,750.0,545850,전남 광양시 진월면,1102,전라남도 광양시
2021-07-21,양파,특,2100000.0,3500.0,635000,경상남도 창녕군,1126,경상남도 창녕군
2020-07-13,양파,상,12500.0,20.0,343000,충청남도 당진시,1031,충청남도 당진시
2023-12-20,양파,하,1365000.0,1125.0,534000,전라남도 무안군,1097,전라남도 무안군
2024-04-03,양파,특,5439000.0,3330.0,361300,충북 청주시 흥덕구 봉명동,1037,충청북도 청주시
2021-11-25,양파,특,5120000.0,3840.0,636000,경상남도 의령군,1127,경상남도 의령군
2025-02-12,양파,특,7189000.0,4875.0,565907,전북 완주군 봉동읍 장기리,1107,전라북도 완주군
2019-03-11,양파,특,37500.0,500.0,790140,경북 포항시 남구 대도동,1168,경상북도 포항시
2020-11-10,양파,특,2484000.0,2760.0,465000,경기도 하남시,1069,경기도 하남시
2020-10-20,양파,특,2378000.0,4080.0,534000,전라남도 무안군,1097,전라남도 무안군
2022-10-21,양파,특,27213000.0,20840.0,770000,경상북도 영천시,1166,경상북도 영천시
2024-08-28,양파,하,427500.0,1125.0,740000,경상북도 김천시,1154,경상북도 김천시
2024-02-28,양파,특,2376000.0,3120.0,740000,경상북도 김천시,1154,경상북도 김천시
2018-10-19,양파,특,2993000.0,6888.0,535000,전라남도 신안군,1096,전라남도 신안군
2020-01-20,양파,특,7004500.0,7908.0,534843,전남 무안군 현경면 양학리,1097,전라남도 무안군
2023-09-21,양파,특,1740800.0,1088.0,525800,전남 함평군 함평읍,1090,전라남도 함평군
2023-07-27,양파,특,63000.0,140.0,678810,경남 합천군 율곡면,1140,경상남도 합천군
2024-01-20,양파,상,3732000.0,4500.0,320600,충남 논산시 논산우체국사서함,1022,충청남도 논산시
2022-02-14,양파,상,1840500.0,4524.0,717000,경상북도 고령군,1150,경상북도 고령군
2019-11-11,양파,하,10000.0,80.0,561302,전북 전주시 덕진구 송천동2가,1106,전라북도 전주시
2023-06-17,양파,특,1000000.0,1000.0,791940,경북 포항시 북구 흥해읍,1168,경상북도 포항시
2025-05-27,양파,특,76000.0,80.0,548860,전남 고흥군 대서면,1104,전라남도 고흥군
2023-06-21,양파,특,30337500.0,24750.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-09-04,양파,특,650000.0,500.0,561813,전북 전주시 덕진구 서노송동 628 687,1106,전라북도 전주시
2023-09-20,양파,특,11250000.0,13500.0,902000,부산광역시 ,1120,부산광역시
2019-08-19,양파,상,3518800.0,9260.0,636805,경남 의령군 의령읍 서동리,1127,경상남도 의령군
2024-12-07,양파,특,30000000.0,26100.0,534000,전라남도 무안군,1097,전라남도 무안군
2020-07-27,양파,특,120000.0,150.0,565907,전북 완주군 봉동읍 장기리,1107,전라북도 완주군
2022-10-26,양파,상,780000.0,600.0,740000,경상북도 김천시,1154,경상북도 김천시
2019-07-31,양파,특,112200.0,440.0,580930,전북 정읍시 옹동면,1116,전라북도 정읍시
2021-02-02,양파,특,197500.0,150.0,570600,전북 익산시 익산우체국사서함,1111,전라북도 익산시
2023-12-29,양파,상,1900000.0,2000.0,636920,경남 의령군 정곡면,1127,경상남도 의령군
2024-05-13,양파,보통,180000.0,180.0,529000,전라남도 장흥군,1094,전라남도 장흥군
2022-07-29,양파,특,8856000.0,6480.0,525000,전라남도 함평군,1090,전라남도 함평군
2018-06-06,양파,하,17500.0,140.0,513860,전남 영광군 염산면,1084,전라남도 영광군
2018-02-05,양파,특,11076000.0,11700.0,800000,중국,1170,수입산
2020-05-25,양파,하,3655000.0,3264.0,525000,전라남도 함평군,1090,전라남도 함평군
2023-05-26,양파,특,9000000.0,6750.0,678802,경남 합천군 합천읍 금양리,1140,경상남도 합천군
2024-07-23,양파,특,32500.0,50.0,636810,경남 의령군 화정면,1127,경상남도 의령군
2020-09-21,양파,특,138000.0,120.0,570130,전북 익산시 목천동,1111,전라북도 익산시
