OrderID,Time_Order_Placed,Time_Order_Delivered,Distance_km,Delivery_Time_Minutes,Avg_Speed_kmh,Region1,Region2,Weekday,Hour,Day,PaymentMethod,CourierType,Num_Items,Tip_Amount,Traffic_Level
OD2079680485,02:55:46,03:20:09.012131,2.629,24.3835,15.3358,서울특별시,강남구,2,2,19,Cash,Bike,2,2.33,3
OD1609390032,18:12:36,18:30:23.174287,2.325,17.7862,19.1656,서울특별시,강서구,1,18,25,Card,Car,2,2.65,3
OD8159547716,02:32:46,03:07:58.740269,4.237,35.2123,8.271,서울특별시,구로구,4,2,28,AppPay,Bike,2,6.18,3
OD3172385014,06:06:07,06:34:22.625376,7.73,28.2604,24.536,서울특별시,성동구,4,6,21,Card,Scooter,2,7.64,3
OD7722907665,16:07:37,16:33:03.648756,4.039,25.4441,26.5236,서울특별시,성북구,4,16,21,Card,Car,3,0.95,3
OD6755898104,03:53:37,04:01:51.672431,1.848,8.2445,29.2643,서울특별시,용산구,0,3,3,Cash,Scooter,3,0.75,3
OD5559298660,05:23:06,05:39:10.654498,1.145,16.0776,11.0486,서울특별시,송파구,2,5,12,Cash,Bike,2,0.21,2
OD6658490485,18:49:14,19:12:46.773647,5.731,23.5462,19.5172,서울특별시,송파구,0,18,24,AppPay,Scooter,3,0.98,4
OD2854489595,08:30:00,08:59:51.293275,4.344,29.8549,11.7216,서울특별시,강서구,6,8,16,Card,Bike,4,0.61,4
OD0670582620,20:39:07,20:58:34.064584,3.6,19.4511,27.0534,경기도,성남시 중원구,1,20,25,Card,Scooter,4,1.21,4
OD8301102700,22:31:27,22:51:40.614243,2.076,20.2269,30.5681,서울특별시,용산구,3,22,20,Card,Car,3,2.21,2
OD3040698135,11:51:08,12:15:54.870319,4.167,24.7812,20.0201,서울특별시,성동구,3,11,20,AppPay,Scooter,2,0.6,5
OD8520796056,07:55:33,08:05:12.943587,2.652,9.6657,30.71,경기도,부천시,3,7,6,Cash,Scooter,4,0.93,4
OD8137825343,18:19:19,18:51:34.720115,5.662,32.262,15.9371,서울특별시,은평구,4,18,14,AppPay,Bike,2,2.2,4
OD3405626427,05:13:48,05:30:05.408362,5.408,16.2901,23.8688,서울특별시,용산구,0,5,3,Cash,Bike,5,1.59,3
OD8380678842,14:31:29,14:46:43.478480,4.883,15.2413,21.9249,서울특별시,중구,3,14,6,Cash,Car,2,0.61,4
OD7628263811,08:19:02,08:39:18.157910,5.213,20.2693,26.6843,서울특별시,구로구,4,8,14,Card,Car,3,1.4,4
OD5165239755,17:40:26,17:55:50.328525,0.5,15.4055,20.1329,경기도,평택시,1,17,18,AppPay,Car,6,0.8,4
OD3282549207,17:02:43,17:29:02.064883,5.269,26.3177,12.8953,서울특별시,강서구,6,17,2,Cash,Bike,3,0.95,3
OD2581910555,01:52:50,02:05:54.588141,3.697,13.0765,29.6531,서울특별시,서초구,1,1,11,AppPay,Scooter,3,0.08,2
OD6027195883,12:12:34,12:32:21.904908,5.913,19.7984,29.2358,경기도,안산시 단원구,1,12,4,Card,Scooter,2,2.55,2
OD5140133169,00:13:07,00:54:55.027475,7.193,41.8005,13.716,서울특별시,중구,4,0,14,Cash,Bike,4,0.65,2
OD0603669833,08:10:19,08:28:58.476998,2.676,18.6579,21.7616,경기도,안산시 단원구,5,8,22,Card,Scooter,4,3.69,4
OD9698844936,06:17:33,06:43:44.228331,3.203,26.1871,22.7557,서울특별시,은평구,1,6,1,Card,Bike,3,0.04,3
OD7919291668,04:41:27,05:01:27.053436,3.107,20.0009,15.3976,서울특별시,강서구,0,4,17,Cash,Bike,2,0.78,4
OD0357522694,13:26:38,13:29:49.627225,0.5,3.1938,21.0048,서울특별시,중구,4,13,7,Card,Bike,6,0.33,3
OD7825857507,19:56:25,20:07:17.768675,1.543,10.8795,16.1118,서울특별시,중구,2,19,19,AppPay,Bike,3,0.13,3
OD9459881999,23:25:49,23:38:34.226188,0.5,12.7538,14.6014,경기도,광명시,0,23,3,AppPay,Bike,4,0.77,3
OD5488203120,13:30:16,13:41:56.572381,2.587,11.6762,13.2949,서울특별시,동작구,2,13,19,Cash,Bike,3,2.03,3
OD8600451698,02:37:25,02:56:48.691129,3.183,19.3949,17.9427,경기도,안산시 단원구,3,2,20,AppPay,Bike,4,1.12,2
OD6190542721,02:32:30,03:05:09.882706,2.705,32.6647,8.7416,서울특별시,성북구,2,2,5,Card,Bike,3,5.74,5
OD0958521852,09:16:27,09:36:30.865740,6.263,20.0644,30.1546,서울특별시,은평구,2,9,19,AppPay,Scooter,3,0.58,4
OD6686616791,09:57:04,10:07:58.692229,3.63,10.9115,27.8242,서울특별시,서초구,0,9,31,Cash,Scooter,2,0.75,4
OD0882784109,14:49:37,15:02:21.672465,1.603,12.7445,28.6442,경기도,성남시 분당구,2,14,5,Cash,Scooter,2,2.13,3
OD5152898580,05:37:15,06:00:11.912516,5.431,22.9485,25.0834,경기도,수원시 장안구,2,5,2,AppPay,Bike,2,0.75,2
OD3328241234,16:32:17,16:46:39.105138,4.79,14.3684,36.164,서울특별시,송파구,3,16,20,Cash,Scooter,3,0.47,3
OD7245940801,00:48:23,01:13:26.101148,2.408,25.0517,15.0677,서울특별시,중구,2,0,26,Card,Bike,2,0.27,3
OD4222229643,11:46:36,11:52:10.326217,0.5,5.5721,29.6647,서울특별시,용산구,2,11,19,AppPay,Scooter,1,0.83,1
OD3984455217,09:11:02,09:32:51.645494,3.15,21.8274,25.7472,서울특별시,송파구,1,9,11,Cash,Scooter,5,0.32,4
OD9435744793,04:38:24,05:20:57.014233,6.017,42.5502,10.4529,서울특별시,종로구,2,4,26,Cash,Bike,4,0.35,5
OD7433352285,03:31:40,03:49:11.743540,6.801,17.5291,28.0864,인천광역시,미추홀구,6,3,9,Cash,Scooter,4,4.56,2
OD9451451409,17:25:14,17:47:01.204875,5.674,21.7867,25.9495,경기도,성남시 중원구,3,17,20,Card,Scooter,3,1.8,4
OD2749959505,12:37:35,12:49:29.250953,1.011,11.9042,23.8512,경기도,수원시 장안구,5,12,22,Card,Bike,3,0.2,2
OD5949831090,22:00:39,22:18:33.536982,4.416,17.9089,22.9027,서울특별시,성동구,0,22,10,Card,Bike,1,0.19,2
OD5792435825,03:16:38,03:25:29.487062,1.962,8.8581,20.5624,경기도,안산시 단원구,0,3,24,AppPay,Bike,3,2.29,3
OD8217614523,23:13:28,23:33:00.816410,7.019,19.5469,26.1298,인천광역시,남동구,1,23,18,AppPay,Car,2,0.6,3
OD9907845499,08:34:45,08:57:11.608776,4.925,22.4435,24.7967,서울특별시,노원구,5,8,29,AppPay,Scooter,4,2.53,4
OD4702842591,15:51:38,16:22:51.177871,7.021,31.2196,28.9625,서울특별시,노원구,4,15,28,AppPay,Bike,5,1.33,1
OD6729936338,03:55:06,04:20:21.736151,5.084,25.2623,12.0746,서울특별시,송파구,4,3,28,AppPay,Car,1,2.74,5
OD1190436926,17:07:22,17:24:30.189949,4.325,17.1365,31.8677,서울특별시,용산구,2,17,5,Cash,Scooter,2,1.01,3
OD8383916000,15:40:23,15:51:39.819915,3.598,11.2803,26.9534,경기도,광명시,2,15,19,Card,Scooter,2,0.02,3
OD3266530931,08:56:26,09:10:53.979157,2.518,14.4663,21.8356,서울특별시,강서구,4,8,28,Card,Bike,4,0.0,2
OD7103674705,02:58:43,03:50:45.838808,5.213,52.0473,8.0,경기도,부천시,1,2,18,AppPay,Bike,2,1.72,4
OD8718530892,08:48:04,09:15:09.400473,8.791,27.09,28.0755,서울특별시,강남구,2,8,2,Cash,Car,2,0.88,2
OD3586666372,16:57:40,17:13:10.815308,3.552,15.5136,22.4357,서울특별시,강서구,0,16,17,Card,Bike,4,0.92,2
OD1822917810,02:20:05,02:49:33.714637,4.508,29.4786,13.787,경기도,부천시,1,2,4,Cash,Bike,3,0.6,5
OD9652234729,18:04:09,18:09:56.240067,0.951,5.7873,21.9798,경기도,용인시 수지구,4,18,14,Card,Bike,1,1.18,2
OD0261966727,18:55:26,19:08:47.748876,4.955,13.3625,24.4561,서울특별시,성북구,6,18,2,Card,Bike,3,6.69,2
OD2757639308,08:31:10,08:55:37.663764,5.997,24.4611,22.5628,서울특별시,강남구,5,8,8,Cash,Scooter,3,0.0,4
OD1555773768,10:35:38,10:51:00.473466,2.688,15.3746,16.5783,서울특별시,영등포구,3,10,20,Cash,Scooter,5,1.3,4
OD1417430329,10:40:36,11:18:25.084319,5.79,37.8181,13.6517,서울특별시,용산구,6,10,30,Cash,Scooter,3,1.65,5
OD0244705815,15:35:08,15:51:25.389837,3.57,16.2898,16.4224,경기도,안산시 단원구,4,15,7,Cash,Bike,4,3.65,4
OD8889287796,17:06:22,17:24:00.071575,1.581,17.6345,19.0842,경기도,부천시,2,17,26,AppPay,Bike,4,1.86,2
OD8943500244,08:19:38,08:45:57.170223,4.583,26.3195,26.2545,서울특별시,마포구,0,8,10,Card,Scooter,5,0.06,3
OD3032083982,17:07:44,17:21:41.188274,3.748,13.9531,28.0433,경기도,수원시 영통구,4,17,21,AppPay,Scooter,5,1.64,3
OD7511604166,09:53:45,10:22:20.528812,6.86,28.5921,14.3947,서울특별시,성동구,6,9,30,AppPay,Bike,3,0.09,5
OD6333386740,17:05:59,17:30:41.301458,4.199,24.705,11.984,서울특별시,관악구,0,17,24,Card,Bike,4,2.5,4
OD7802401208,17:46:33,18:18:56.661762,8.711,32.3944,21.2727,서울특별시,송파구,5,17,15,Cash,Scooter,4,0.25,5
OD2530937500,05:22:04,05:33:56.167088,3.687,11.8695,31.2024,경기도,용인시 기흥구,0,5,17,Cash,Scooter,4,0.41,2
OD2286588202,07:32:16,07:55:04.181191,2.829,22.803,24.6241,서울특별시,강서구,5,7,15,Card,Bike,2,0.13,1
OD8027247632,23:33:53,23:53:13.140433,2.811,19.3357,18.096,서울특별시,은평구,4,23,21,Cash,Bike,2,0.23,2
OD8313405309,06:32:59,07:07:04.146476,4.925,34.0858,14.6251,인천광역시,미추홀구,3,6,6,Cash,Bike,2,0.07,3
OD8748058287,02:43:14,03:02:21.051068,3.942,19.1175,24.5577,서울특별시,강남구,4,2,7,Card,Car,3,0.05,3
OD3765238653,10:24:51,10:41:24.766964,3.57,16.5628,20.7642,서울특별시,성북구,5,10,22,Card,Scooter,1,3.17,4
OD0743048820,09:04:38,09:15:13.696173,3.273,10.5949,26.507,경기도,김포시,4,9,7,AppPay,Car,3,0.09,4
OD1310125482,08:18:10,08:54:59.653057,3.386,36.8276,8.6016,경기도,부천시,3,8,13,Card,Bike,2,0.78,4
OD1192800435,21:36:56,21:47:02.232578,4.193,10.1039,24.8995,경기도,수원시 장안구,1,21,11,Cash,Bike,3,1.36,2
OD2512911916,12:20:54,12:54:55.137048,5.56,34.019,13.5646,경기도,평택시,0,12,10,Cash,Bike,3,2.43,3
OD4631349440,09:20:52,09:39:27.113715,2.352,18.5852,17.185,경기도,김포시,4,9,21,AppPay,Bike,4,1.54,3
OD2372240630,14:57:29,15:10:32.479498,2.52,13.058,17.4392,인천광역시,계양구,3,14,6,Cash,Bike,2,0.12,4
OD4959469025,02:39:27,03:04:25.146845,2.396,24.9691,23.8534,서울특별시,송파구,5,2,15,Card,Car,3,3.49,2
OD4256465664,06:23:53,06:30:21.127137,2.449,6.4688,30.3137,서울특별시,영등포구,2,6,19,Card,Bike,2,6.01,1
OD0124856037,21:49:36,22:19:40.272599,4.372,30.0712,14.9135,경기도,성남시 중원구,1,21,18,Card,Bike,2,2.77,4
OD9538788387,02:05:29,02:24:45.190801,2.961,19.2698,24.135,경기도,부천시,5,2,22,AppPay,Scooter,5,0.12,2
OD0636280077,02:37:35,02:59:35.455215,4.059,22.0076,21.9527,서울특별시,종로구,4,2,21,Cash,Scooter,4,0.91,5
OD9293902026,03:53:43,04:11:20.462867,2.294,17.6244,13.9672,서울특별시,강남구,5,3,22,Card,Bike,1,0.41,3
OD9842627917,08:46:32,09:11:50.251362,7.526,25.3042,23.8792,서울특별시,종로구,6,8,23,Cash,Bike,2,4.35,4
OD8480341563,08:33:50,08:57:05.237850,4.258,23.254,26.2865,경기도,부천시,4,8,14,Cash,Bike,5,0.0,3
OD4900430041,10:40:15,11:01:13.165251,1.38,20.9694,25.5457,경기도,수원시 영통구,6,10,23,AppPay,Scooter,3,0.07,4
OD1072840108,14:37:29,14:52:52.286488,2.577,15.3881,22.346,인천광역시,서구,4,14,7,AppPay,Scooter,3,0.19,4
OD3308088878,21:25:01,21:42:09.730223,3.557,17.1455,17.2211,서울특별시,중구,1,21,25,Cash,Bike,2,1.95,4
OD5260794630,11:27:22,11:48:07.729461,3.535,20.7622,24.2534,경기도,고양시 덕양구,6,11,9,Cash,Scooter,5,0.0,4
OD1475997647,19:53:57,20:09:30.669122,2.795,15.5612,29.4566,서울특별시,용산구,2,19,12,Cash,Scooter,2,0.07,3
OD7556765687,21:02:32,21:30:51.630977,5.837,28.3272,18.4166,경기도,용인시 수지구,4,21,7,Cash,Bike,2,1.29,3
OD3792052222,17:18:01,17:34:07.484861,3.66,16.1081,25.1976,경기도,부천시,4,17,28,Card,Scooter,2,4.57,3
OD1184849885,10:44:33,11:01:06.454490,5.159,16.5576,24.2937,서울특별시,영등포구,1,10,18,Cash,Bike,3,2.45,3
OD8874999957,11:18:18,11:48:09.996383,6.139,29.8666,14.0654,서울특별시,용산구,2,11,19,Card,Bike,5,5.04,5
OD2342362690,03:16:52,03:33:28.821870,2.592,16.6137,25.7357,서울특별시,중구,4,3,21,Card,Scooter,4,1.02,4
OD6587806354,09:11:32,09:33:01.434704,2.132,21.4906,22.2374,서울특별시,성북구,6,9,16,Card,Bike,2,0.68,2
OD5049063328,14:44:10,15:18:13.338289,5.287,34.0556,19.9818,경기도,안산시 단원구,2,14,12,AppPay,Scooter,2,0.73,3
OD1611233577,23:57:34,00:21:46.977852,4.944,24.2163,14.7604,경기도,안산시 단원구,2,23,5,AppPay,Bike,2,1.0,3
OD1702616672,01:07:30,01:24:29.522466,1.828,16.992,20.2985,경기도,수원시 영통구,0,1,10,AppPay,Bike,2,3.41,1
OD7401319404,23:25:59,23:36:42.278895,2.531,10.7213,25.1744,서울특별시,동작구,4,23,7,Card,Scooter,3,1.49,5
OD1408833825,09:42:13,09:49:24.803266,1.809,7.1967,16.0483,인천광역시,연수구,0,9,10,Cash,Bike,6,2.36,4
OD6758046297,23:23:54,23:49:57.405974,5.64,26.0568,15.6348,경기도,광명시,4,23,14,Cash,Bike,2,0.0,4
OD9070819250,15:11:20,15:20:58.750060,3.18,9.6458,33.1463,서울특별시,종로구,4,15,7,AppPay,Scooter,3,1.1,2
OD5239423801,12:38:10,13:09:08.720929,3.109,30.9787,8.0,서울특별시,관악구,2,12,5,AppPay,Bike,1,0.19,4
OD5520982486,19:38:21,19:47:30.092392,1.246,9.1515,23.4042,경기도,안산시 단원구,1,19,4,Card,Car,4,1.76,3
OD2443746222,00:03:58,00:27:52.932669,3.872,23.9155,22.8824,서울특별시,관악구,3,0,20,Card,Bike,3,0.08,1
OD8573997996,12:17:29,12:41:31.682356,5.086,24.0447,17.778,경기도,안산시 상록구,5,12,22,Cash,Bike,3,1.64,3
OD7484777425,07:42:34,07:56:51.139685,3.483,14.2857,28.2149,인천광역시,연수구,6,7,23,Card,Car,3,0.78,2
OD5271482524,06:55:24,07:45:42.151371,6.529,50.3025,8.8307,인천광역시,미추홀구,6,6,23,Card,Bike,1,0.0,5
OD1823872497,08:40:57,08:49:48.736169,2.36,8.8623,31.9894,서울특별시,용산구,2,8,26,AppPay,Scooter,4,0.0,3
OD3375991205,12:52:28,13:00:09.166274,1.736,7.6861,35.8521,인천광역시,남동구,3,12,27,Cash,Scooter,1,0.0,2
OD6037558272,01:22:33,01:28:48.056586,2.493,6.2509,23.9293,경기도,성남시 분당구,5,1,8,Cash,Scooter,2,3.44,3
OD8654775322,00:46:41,01:00:10.976169,1.461,13.4996,18.563,서울특별시,성동구,2,0,26,Card,Bike,2,1.02,2
OD1938015046,21:58:46,22:10:37.260446,1.137,11.8543,9.1595,인천광역시,서구,4,21,14,Cash,Bike,4,0.78,2
OD4911200652,18:25:23,18:30:47.211350,2.052,5.4035,27.1606,경기도,광명시,5,18,1,Cash,Scooter,3,4.74,4
OD4335536300,13:50:21,14:11:53.291958,4.682,21.5382,22.3013,경기도,용인시 수지구,4,13,21,AppPay,Bike,4,0.0,3
OD1044421377,19:16:26,19:35:03.937211,4.504,18.6323,23.4842,인천광역시,미추홀구,6,19,2,Cash,Bike,4,0.12,1
OD5005179531,00:16:21,00:34:55.469641,2.751,18.5745,24.0079,서울특별시,중구,4,0,28,AppPay,Car,1,0.54,2
OD8435010986,12:58:51,13:14:23.088477,2.947,15.5348,27.9665,서울특별시,동작구,2,12,12,Cash,Bike,3,0.71,1
OD4836217898,17:14:04,17:45:09.879564,5.352,31.098,10.3262,경기도,안산시 단원구,3,17,27,Cash,Bike,3,1.02,4
OD7221253491,00:35:04,00:58:32.890015,2.081,23.4815,23.6113,경기도,성남시 중원구,6,0,16,Card,Bike,4,0.02,2
OD6834752865,12:55:21,13:05:56.756720,0.564,10.5959,16.3146,인천광역시,미추홀구,0,12,31,Card,Bike,2,1.01,2
OD9909771909,18:09:19,18:22:38.636718,0.743,13.3273,18.496,경기도,광명시,6,18,16,AppPay,Bike,2,1.49,3
OD6585709281,05:54:14,06:25:09.322388,5.013,30.922,14.3595,경기도,광명시,1,5,4,AppPay,Bike,3,0.33,3
OD9519205367,12:05:10,12:28:29.013881,3.566,23.3169,18.3104,경기도,성남시 분당구,4,12,28,AppPay,Bike,1,0.71,2
OD2674328486,09:27:32,09:40:37.631034,3.706,13.0939,20.345,서울특별시,관악구,1,9,25,AppPay,Bike,4,2.24,2
OD2038765963,18:33:32,18:57:26.727238,3.019,23.9121,17.2393,서울특별시,관악구,0,18,24,Card,Bike,3,0.0,3
OD1728132193,20:16:16,20:31:51.675690,2.566,15.5946,21.9149,서울특별시,성북구,0,20,3,AppPay,Bike,2,0.45,4
OD9829702650,14:55:19,15:09:57.493334,6.588,14.6416,42.1531,경기도,수원시 영통구,5,14,1,AppPay,Scooter,1,0.98,1
OD0697197982,01:15:19,01:32:48.517495,3.057,17.492,30.9442,인천광역시,서구,1,1,11,Cash,Scooter,4,1.03,1
OD1817369821,06:05:10,06:34:20.981248,7.593,29.183,23.1471,경기도,평택시,6,6,9,Card,Scooter,3,0.04,4
OD7762393020,18:12:45,18:38:35.803942,6.103,25.8467,22.0748,서울특별시,종로구,3,18,27,Card,Bike,2,1.01,2
OD0278363043,04:11:08,04:23:27.988641,4.205,12.3331,36.1199,서울특별시,영등포구,2,4,19,Cash,Scooter,2,0.13,3
OD3772187889,11:47:59,12:11:53.843446,4.116,23.9141,18.7259,경기도,성남시 분당구,0,11,17,Cash,Bike,1,1.47,2
OD5461409981,08:59:24,09:09:25.216147,2.101,10.0203,28.9078,서울특별시,종로구,1,8,11,Cash,Scooter,3,0.36,3
OD9871264234,13:46:48,14:00:29.862392,2.432,13.6977,25.4553,경기도,광명시,3,13,6,AppPay,Car,3,4.38,3
OD3611345619,19:09:51,19:28:05.811695,5.413,18.2469,19.5531,서울특별시,강서구,1,19,18,Cash,Bike,3,0.3,3
OD1158175387,00:47:13,01:12:02.129326,5.057,24.8188,20.7979,서울특별시,강남구,4,0,28,Cash,Car,5,0.0,3
OD5307327256,17:40:55,17:50:26.808046,1.354,9.5301,19.1385,경기도,김포시,3,17,13,AppPay,Bike,4,0.71,2
OD5885551638,05:54:11,06:13:59.366580,6.122,19.8061,22.9651,서울특별시,관악구,5,5,29,Card,Scooter,3,0.88,4
OD2354330677,12:29:03,12:44:06.490529,1.141,15.0582,32.3325,서울특별시,서초구,3,12,27,Cash,Scooter,3,0.0,3
OD8704982354,07:48:24,08:01:22.023229,4.131,12.9671,23.9021,서울특별시,동작구,0,7,10,Cash,Car,1,2.43,2
OD0846784654,18:55:19,19:16:17.141263,4.548,20.969,18.5161,경기도,시흥시,4,18,14,Card,Car,4,0.68,5
OD2782824039,21:25:10,21:31:38.995641,1.578,6.4833,22.6163,경기도,부천시,3,21,6,AppPay,Scooter,2,0.11,5
OD3781194415,07:36:18,08:03:00.689662,4.131,26.7115,15.7037,경기도,고양시 덕양구,2,7,12,Card,Bike,3,0.13,5
OD1204179168,07:18:43,07:38:26.351958,6.298,19.7225,28.404,서울특별시,은평구,5,7,15,Card,Bike,4,0.28,1
OD6311265989,17:51:35,18:17:53.165893,6.007,26.3028,16.8434,경기도,고양시 덕양구,2,17,19,Cash,Bike,3,0.0,3
OD2812957754,21:07:53,21:40:41.571683,5.199,32.8095,12.3159,경기도,광명시,3,21,27,Cash,Bike,3,1.19,4
OD5992145248,08:22:35,08:44:51.037562,4.8,22.2673,28.6285,서울특별시,성북구,1,8,18,Cash,Scooter,2,0.31,2
OD8440330252,11:27:27,11:45:21.520900,3.731,17.9087,15.834,서울특별시,서초구,2,11,26,AppPay,Bike,4,0.0,3
OD3653756768,00:12:21,00:17:57.989060,0.5,5.6165,31.794,경기도,성남시 중원구,2,0,19,AppPay,Car,2,0.54,2
OD1923379741,18:02:10,18:32:33.833799,6.294,30.3972,17.7038,서울특별시,노원구,2,18,12,AppPay,Bike,1,0.0,2
OD5320988474,22:45:53,23:09:17.572339,4.764,23.4095,22.1653,서울특별시,서초구,6,22,30,Cash,Bike,3,0.98,2
OD0980016799,09:11:30,09:27:35.348757,0.5,16.0891,33.6166,서울특별시,송파구,3,9,6,Card,Scooter,1,0.59,2
OD2969931583,13:02:36,13:43:33.960901,5.852,40.966,9.7908,경기도,광명시,5,13,29,AppPay,Bike,4,0.27,4
OD7915946246,23:43:29,23:53:45.785388,1.615,10.2798,28.4091,경기도,성남시 분당구,3,23,20,Cash,Scooter,2,2.1,1
OD7439036789,16:21:43,16:44:27.899847,5.805,22.7483,15.8686,인천광역시,부평구,5,16,8,AppPay,Bike,2,0.45,4
OD9217647352,04:24:37,04:44:58.014400,5.295,20.3502,33.0392,경기도,평택시,4,4,21,Cash,Scooter,4,0.0,3
OD1942988782,22:44:00,22:56:08.520922,5.044,12.142,30.8036,경기도,용인시 수지구,5,22,8,Card,Scooter,3,0.0,3
OD4398065267,22:30:59,22:45:42.152397,1.924,14.7192,32.2681,서울특별시,동작구,4,22,14,Card,Scooter,2,0.57,3
OD7438639929,11:28:35,11:52:35.533075,3.423,24.0089,25.4263,경기도,시흥시,4,11,28,AppPay,Bike,3,0.0,2
OD0871389201,03:30:23,03:45:15.709398,3.319,14.8785,31.0195,서울특별시,성북구,0,3,17,Card,Scooter,4,4.04,3
OD7171998413,12:04:33,12:30:06.376731,6.182,25.5563,26.0428,경기도,성남시 분당구,0,12,17,Cash,Scooter,4,0.0,4
OD5978084416,11:55:40,12:21:35.620596,5.957,25.927,21.6963,서울특별시,종로구,2,11,19,Card,Scooter,2,0.32,4
OD0665594585,21:06:39,21:27:36.187955,5.544,20.9531,23.576,경기도,성남시 중원구,5,21,22,Card,Bike,2,2.22,4
OD0966523263,04:47:41,05:09:24.395748,4.962,21.7233,17.2449,서울특별시,종로구,4,4,21,Card,Bike,3,0.11,4
OD2006910762,11:27:24,12:01:49.042851,6.163,34.4174,17.9582,서울특별시,성동구,2,11,19,AppPay,Bike,4,6.9,2
OD5670158444,11:45:33,11:57:40.931054,3.976,12.1322,27.7066,경기도,안산시 상록구,5,11,15,Cash,Scooter,4,1.8,3
OD7948400161,03:54:38,04:13:01.621897,1.403,18.3937,34.3197,서울특별시,강서구,6,3,30,Card,Scooter,3,1.08,3
OD2636928003,16:49:09,17:18:47.117898,4.143,29.6353,20.5379,경기도,고양시 덕양구,6,16,9,Cash,Car,3,0.95,2
OD5142785381,02:00:54,02:28:53.414705,5.304,27.9902,18.45,서울특별시,서초구,5,2,22,Card,Bike,5,2.02,3
OD2134627023,07:29:28,07:51:03.143528,6.061,21.5857,25.9611,경기도,시흥시,5,7,15,Cash,Scooter,3,0.44,3
OD5547634021,10:33:47,10:48:30.136456,4.111,14.7189,27.1872,서울특별시,용산구,5,10,15,AppPay,Scooter,4,1.67,3
OD4062464704,11:27:22,11:39:41.971572,0.5,12.3329,25.6661,서울특별시,영등포구,0,11,3,AppPay,Scooter,2,0.0,4
OD6889411054,20:32:54,20:47:44.404383,3.056,14.8401,19.251,경기도,안산시 상록구,2,20,12,AppPay,Bike,4,1.26,3
OD5329953120,17:31:35,18:07:08.025517,5.324,35.5504,14.2594,경기도,성남시 중원구,0,17,10,Cash,Bike,4,3.59,2
OD5992692955,14:03:21,14:17:30.460819,3.641,14.1577,18.7925,서울특별시,종로구,0,14,31,Cash,Bike,4,3.12,3
OD2630888185,19:40:29,19:48:52.928412,1.736,8.3988,23.3332,서울특별시,중구,0,19,24,Cash,Car,2,0.11,1
OD9707866668,19:45:39,20:25:30.394103,5.015,39.8566,10.5599,경기도,고양시 덕양구,0,19,24,AppPay,Bike,2,0.42,4
OD9427615709,10:24:27,10:48:54.814595,4.413,24.4636,14.445,서울특별시,성북구,5,10,8,AppPay,Bike,3,0.99,3
OD0596408054,01:23:22,01:44:44.088285,5.725,21.3681,26.7208,경기도,성남시 중원구,6,1,23,Cash,Scooter,2,2.51,4
OD8954066470,13:53:20,14:07:18.856239,2.671,13.9809,25.8209,인천광역시,연수구,6,13,9,Cash,Bike,3,0.0,3
OD1668980360,20:34:35,20:52:20.557787,5.04,17.7593,30.8306,서울특별시,영등포구,3,20,27,Card,Car,4,0.0,1
OD4998437693,14:15:22,14:29:41.852457,4.707,14.3309,29.1343,인천광역시,부평구,2,14,12,Cash,Scooter,2,0.0,2
OD2504935604,19:00:43,19:11:46.040481,2.696,11.0507,14.6393,경기도,광명시,0,19,24,AppPay,Bike,3,0.16,3
OD9700876161,19:33:09,20:02:40.227754,3.353,29.5205,18.6708,서울특별시,용산구,3,19,13,Cash,Car,4,1.69,5
OD1956148853,13:53:41,14:19:56.824963,3.654,26.2637,16.9668,서울특별시,성동구,6,13,23,Card,Bike,1,0.3,4
OD5357914788,18:23:06,18:31:16.202850,2.202,8.17,25.4859,경기도,성남시 중원구,3,18,20,Cash,Car,3,2.88,2
OD2507963601,13:45:31,14:05:10.316836,5.094,19.6553,23.8347,경기도,김포시,4,13,7,AppPay,Scooter,1,1.21,2
OD2278344496,06:19:01,06:43:54.271173,6.674,24.8879,28.2194,서울특별시,동작구,5,6,29,Card,Scooter,4,3.99,3
OD9215413941,07:43:58,07:59:41.688416,3.271,15.7281,24.262,서울특별시,강서구,2,7,19,AppPay,Bike,3,2.38,2
OD6512136986,00:50:51,00:57:20.782914,0.5,6.4964,17.5795,경기도,수원시 장안구,1,0,1,AppPay,Bike,2,3.69,2
OD2935136983,20:40:51,20:46:47.940075,0.695,5.949,19.2538,서울특별시,송파구,6,20,16,AppPay,Bike,3,2.23,2
